55.944425,-3.188396,ESE,55.94431019497029,-3.1881188361402466,0.0,248.75
55.94431019497029,-3.1881188361402466,E,55.94431019497029,-3.1878188361402464,81.94886619935573,370.86840985996764
55.94431019497029,-3.1878188361402464,S,55.94401019497029,-3.1878188361402464,81.94886619935573,369.61840985996764
55.94401019497029,-3.1878188361402464,S,55.943710194970286,-3.1878188361402464,97.5554092653129,387.5556125695307
55.943710194970286,-3.1878188361402464,SW,55.94349806293593,-3.188030968174602,97.5554092653129,386.3056125695307
55.94349806293593,-3.188030968174602,SSW,55.943220899076174,-3.1881457732043117,97.5554092653129,385.0556125695307
55.943220899076174,-3.1881457732043117,SW,55.94300876704182,-3.1883579052386675,102.23816188920716,474.6344508902398
55.94300876704182,-3.1883579052386675,E,55.94300876704182,-3.1880579052386673,102.23816188920716,473.3844508902398
55.94300876704182,-3.1880579052386673,ENE,55.94312357207153,-3.187780741378914,102.23816188920716,472.1344508902398
55.94312357207153,-3.187780741378914,E,55.94312357207153,-3.1874807413789137,102.23816188920716,470.8844508902398
55.94312357207153,-3.1874807413789137,ENE,55.94323837710124,-3.1872035775191603,136.36254043974247,583.1312015687615
55.94323837710124,-3.1872035775191603,NE,55.943450509135594,-3.1869914454848045,136.36254043974247,581.8812015687615
55.943450509135594,-3.1869914454848045,NE,55.94366264116995,-3.1867793134504487,258.9940033806686,701.5229980352877
55.94366264116995,-3.1867793134504487,ENE,55.94377744619966,-3.1865021495906953,258.9940033806686,700.2729980352877
55.94377744619966,-3.1865021495906953,E,55.94377744619966,-3.186202149590695,283.8175050715573,713.2768097641633
55.94377744619966,-3.186202149590695,SSE,55.943500282339905,-3.1860873445609856,353.9119440588697,825.2463712223569
55.943500282339905,-3.1860873445609856,SE,55.94328815030555,-3.18587521252663,353.9119440588697,823.9963712223569
55.94328815030555,-3.18587521252663,ESE,55.94317334527584,-3.1855980486668765,439.6200247022876,886.2387198512054
55.94317334527584,-3.1855980486668765,ENE,55.94328815030555,-3.185320884807123,439.6200247022876,884.9887198512054
55.94328815030555,-3.185320884807123,ENE,55.94340295533526,-3.1850437209473696,449.8327390778452,991.2262499169924
55.94340295533526,-3.1850437209473696,ESE,55.94328815030555,-3.1847665570876162,449.8327390778452,989.9762499169924
55.94328815030555,-3.1847665570876162,SE,55.94307601827119,-3.1845544250532605,541.7856124104042,990.2094326872276
55.94307601827119,-3.1845544250532605,S,55.94277601827119,-3.1845544250532605,604.279906292096,1089.3458815619015
55.94277601827119,-3.1845544250532605,W,55.94277601827119,-3.1848544250532607,604.279906292096,1088.0958815619015
55.94277601827119,-3.1848544250532607,W,55.94277601827119,-3.185154425053261,604.279906292096,1086.8458815619015
55.94277601827119,-3.185154425053261,W,55.94277601827119,-3.185454425053261,604.279906292096,1085.5958815619015
55.94277601827119,-3.185454425053261,W,55.94277601827119,-3.1857544250532612,604.279906292096,1084.3458815619015
55.94277601827119,-3.1857544250532612,W,55.94277601827119,-3.1860544250532614,604.279906292096,1083.0958815619015
55.94277601827119,-3.1860544250532614,W,55.94277601827119,-3.1863544250532616,697.7905780594189,1123.442848000634
55.94277601827119,-3.1863544250532616,NNW,55.943053182130946,-3.186469230082971,697.7905780594189,1122.192848000634
